H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
BKN011_ZEAHRFRACDIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1017	1506	-0.1938169	-0.1938169	0.04412524	-4.392427	
BKN011_ZEAHRFRACDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1153	758	0.2066981	0.2066981	0.049218	4.199644	
BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1428	576	0.4251497	0.4251497	0.04272767	9.95022	
BKN011_ZEAHRFRACDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1551	726	0.3623188	0.3623188	0.04519956	8.015981	
BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1930	694	0.4710366	0.4710366	0.03855237	12.2181	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	944	627	0.2017823	0.2017823	0.04735323	4.261215	
BKN011_ZEAHRFRACDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1117	962	0.07455507	0.07455507	0.04333229	1.720543	
BKN014_ZEAHRFRADDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1510	861	0.2737242	0.2737242	0.03926188	6.971755	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	803	1052	-0.1342318	-0.1342318	0.0442701	-3.03211	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	655	1177	-0.2849345	-0.2849345	0.04254745	-6.696865	
BKN011_ZEAHRFRACDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1472	1121	0.1353644	0.1353644	0.04727019	2.863632	
BKN014_ZEAHRFRADDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1730	1012	0.2618527	0.2618527	0.04323077	6.057091	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	835	1030	-0.1045576	-0.1045576	0.05076151	-2.059782	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	546	1014	-0.3	-0.3	0.04674207	-6.418201	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1018	920	0.0505676	0.0505676	0.0457893	1.104354	
BKN011_ZEAHRFRACDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	961	1370	-0.1754612	-0.1754612	0.04286286	-4.093548	
BKN014_ZEAHRFRADDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	794	702	0.06149733	0.06149733	0.05047126	1.218462	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	491	1144	-0.3993884	-0.3993884	0.04234184	-9.432476	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	618	1634	-0.4511545	-0.4511545	0.03913464	-11.52826	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	841	1307	-0.216946	-0.216946	0.04086183	-5.309258	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	856	1362	-0.2281335	-0.2281335	0.04385831	-5.201601	
BKN011_ZEAHRFRACDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1018	1180	-0.07370337	-0.07370337	0.04610209	-1.598699	
BKN014_ZEAHRFRADDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1212	848	0.176699	0.176699	0.0496954	3.555642	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	858	1452	-0.2571429	-0.2571429	0.0453908	-5.665088	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	675	1579	-0.4010648	-0.4010648	0.0406395	-9.868841	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	844	1191	-0.170516	-0.170516	0.04062294	-4.197529	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	969	1391	-0.1788136	-0.1788136	0.04288981	-4.169138	
BKN026_ZEAHRFRANDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1010	799	0.116639	0.116639	0.05264923	2.215398	
BKN011_ZEAHRFRACDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	881	1277	-0.1835032	-0.1835032	0.04738865	-3.872304	
BKN014_ZEAHRFRADDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1264	1185	0.03225806	0.03225806	0.04827039	0.6682784	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	788	1468	-0.3014184	-0.3014184	0.04842042	-6.225027	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	598	1598	-0.4553734	-0.4553734	0.04252291	-10.7089	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	655	1137	-0.2689732	-0.2689732	0.04413721	-6.094024	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	791	1368	-0.2672534	-0.2672534	0.04699662	-5.686651	
BKN026_ZEAHRFRANDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	968	995	-0.01375446	-0.01375446	0.04963906	-0.2770894	
BKN027_ZEAHRFRAODIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	785	999	-0.1199552	-0.1199552	0.04896721	-2.449704	
BKN011_ZEAHRFRACDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	947	1021	-0.03760163	-0.03760163	0.04942621	-0.7607629	
BKN014_ZEAHRFRADDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1452	1001	0.1838565	0.1838565	0.04632854	3.968536	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	640	974	-0.2069393	-0.2069393	0.04758106	-4.349194	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	473	1137	-0.4124224	-0.4124224	0.04317877	-9.551508	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	979	1060	-0.03972536	-0.03972536	0.04339965	-0.9153382	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	835	1045	-0.1117021	-0.1117021	0.04804209	-2.325089	
BKN026_ZEAHRFRANDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1245	843	0.1925287	0.1925287	0.04453941	4.32266	
BKN027_ZEAHRFRAODIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1287	1073	0.09067797	0.09067797	0.04510355	2.01044	
BKN033_ZEAHRFRATDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN009_ZEAHRFRAADIAAPE.bam	1266	971	0.131873	0.131873	0.04781652	2.757897	
BKN011_ZEAHRFRACDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	645	1648	-0.4374182	-0.4374182	0.03790833	-11.53884	
BKN014_ZEAHRFRADDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	626	1259	-0.335809	-0.335809	0.04133826	-8.123444	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	373	1580	-0.6180236	-0.6180236	0.03146691	-19.64043	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	337	1871	-0.6947464	-0.6947464	0.02565169	-27.08385	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	439	1539	-0.5561173	-0.5561173	0.03151981	-17.64342	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	461	1590	-0.5504632	-0.5504632	0.03520942	-15.63397	
BKN026_ZEAHRFRANDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	576	1135	-0.3267095	-0.3267095	0.04131933	-7.906942	
BKN027_ZEAHRFRAODIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	540	1453	-0.4581034	-0.4581034	0.03758226	-12.18935	
BKN033_ZEAHRFRATDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	666	1266	-0.310559	-0.310559	0.04270516	-7.272166	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL01_435BCAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	435	1368	-0.5174709	-0.5174709	0.03332324	-15.52883	
BKN011_ZEAHRFRACDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	1274	1970	-0.2145499	-0.2145499	0.0432261	-4.963435	
BKN014_ZEAHRFRADDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	1041	1229	-0.08281938	-0.08281938	0.04319212	-1.917465	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	771	1703	-0.3767179	-0.3767179	0.0416919	-9.035757	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	609	1861	-0.5068826	-0.5068826	0.03887304	-13.03944	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	921	1689	-0.2942529	-0.2942529	0.04183169	-7.034209	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	870	1647	-0.3087008	-0.3087008	0.04548373	-6.78706	
BKN026_ZEAHRFRANDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	922	1118	-0.09607843	-0.09607843	0.04567741	-2.103413	
BKN027_ZEAHRFRAODIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	1212	1695	-0.1661507	-0.1661507	0.04483038	-3.706207	
BKN033_ZEAHRFRATDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	1080	1388	-0.1247974	-0.1247974	0.04813457	-2.592677	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	974	1558	-0.2306477	-0.2306477	0.04545502	-5.074196	
TIL01_435BCAAXX.bam	TIL03.bam	BKN009_ZEAHRFRAADIAAPE.bam	1131	719	0.2227027	0.2227027	0.04286865	5.195001	
BKN011_ZEAHRFRACDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	807	1828	-0.3874763	-0.3874763	0.04133103	-9.374948	
BKN014_ZEAHRFRADDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	748	1294	-0.2673849	-0.2673849	0.04285756	-6.23892	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	492	1734	-0.5579515	-0.5579515	0.03652923	-15.27411	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	541	2229	-0.6093863	-0.6093863	0.03430293	-17.76485	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	552	1601	-0.4872271	-0.4872271	0.03647633	-13.35735	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	606	1764	-0.4886076	-0.4886076	0.0387214	-12.61854	
BKN026_ZEAHRFRANDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	758	1296	-0.2619279	-0.2619279	0.04299516	-6.092033	
BKN027_ZEAHRFRAODIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	848	1677	-0.3283168	-0.3283168	0.04429085	-7.412747	
BKN033_ZEAHRFRATDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	771	1393	-0.2874307	-0.2874307	0.0482072	-5.962402	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	796	1609	-0.3380457	-0.3380457	0.04109139	-8.226681	
TIL01_435BCAAXX.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	907	642	0.1710781	0.1710781	0.04390587	3.896474	
TIL03.bam	TIL04-TIP454.bam	BKN009_ZEAHRFRAADIAAPE.bam	996	1280	-0.1247803	-0.1247803	0.04507261	-2.768429	
BKN011_ZEAHRFRACDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1040	1815	-0.2714536	-0.2714536	0.04365689	-6.217887	
BKN014_ZEAHRFRADDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	891	1330	-0.1976587	-0.1976587	0.04633774	-4.26561	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	551	1712	-0.5130358	-0.5130358	0.03828092	-13.40187	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	642	2082	-0.5286344	-0.5286344	0.03687192	-14.33704	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	702	1616	-0.3943054	-0.3943054	0.04090926	-9.638537	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	750	1707	-0.3894994	-0.3894994	0.04165928	-9.349643	
BKN026_ZEAHRFRANDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	740	1218	-0.2441267	-0.2441267	0.0464037	-5.260931	
BKN027_ZEAHRFRAODIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	907	1563	-0.265587	-0.265587	0.04596731	-5.777738	
BKN033_ZEAHRFRATDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	983	1397	-0.1739496	-0.1739496	0.04793158	-3.629122	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	768	1484	-0.3179396	-0.3179396	0.04361706	-7.28934	
TIL01_435BCAAXX.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	954	631	0.2037855	0.2037855	0.04142294	4.919629	
TIL03.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	958	1098	-0.06809339	-0.06809339	0.04376957	-1.555724	
TIL04-TIP454.bam	TIL07_FC6162DAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1027	959	0.03423968	0.03423968	0.04436454	0.7717803	
BKN011_ZEAHRFRACDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1219	2063	-0.2571603	-0.2571603	0.04250461	-6.050174	
BKN014_ZEAHRFRADDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1001	1424	-0.174433	-0.174433	0.04337983	-4.021062	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	653	1839	-0.475923	-0.475923	0.03820418	-12.45735	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	713	2138	-0.4998246	-0.4998246	0.03770955	-13.25459	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	736	1598	-0.3693231	-0.3693231	0.03989158	-9.25817	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	749	1733	-0.3964545	-0.3964545	0.04102218	-9.664393	
BKN026_ZEAHRFRANDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	834	1289	-0.2143194	-0.2143194	0.04351761	-4.924888	
BKN027_ZEAHRFRAODIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1137	1741	-0.209868	-0.209868	0.04379167	-4.792417	
BKN033_ZEAHRFRATDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	990	1339	-0.1498497	-0.1498497	0.0481098	-3.114744	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	902	1729	-0.3143292	-0.3143292	0.041687	-7.54022	
TIL01_435BCAAXX.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1092	754	0.1830986	0.1830986	0.04224114	4.334603	
TIL03.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1009	1139	-0.06052142	-0.06052142	0.04596101	-1.316799	
TIL04-TIP454.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1111	956	0.07498791	0.07498791	0.04239792	1.768669	
TIL07_FC6162DAAXX.bam	TIL09_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1073	1097	-0.01105991	-0.01105991	0.0455148	-0.2429959	
BKN011_ZEAHRFRACDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	760	1213	-0.2295996	-0.2295996	0.04578936	-5.014256	
BKN014_ZEAHRFRADDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	997	1057	-0.0292113	-0.0292113	0.04585284	-0.6370663	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	484	1200	-0.4251781	-0.4251781	0.04316463	-9.850153	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	369	1368	-0.5751295	-0.5751295	0.03601978	-15.96705	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	612	1155	-0.3073005	-0.3073005	0.03993945	-7.694159	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	590	1171	-0.3299262	-0.3299262	0.04579854	-7.203859	
BKN026_ZEAHRFRANDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	730	828	-0.06290116	-0.06290116	0.04689184	-1.34141	
BKN027_ZEAHRFRAODIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	789	1104	-0.1664025	-0.1664025	0.04741606	-3.509413	
BKN033_ZEAHRFRATDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	915	1031	-0.05960946	-0.05960946	0.0495045	-1.204122	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	573	1040	-0.2895226	-0.2895226	0.04435411	-6.527527	
TIL01_435BCAAXX.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	913	491	0.3005698	0.3005698	0.04077331	7.37173	
TIL03.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1043	937	0.05353535	0.05353535	0.04545019	1.177891	
TIL04-TIP454.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1067	732	0.1862146	0.1862146	0.04542002	4.099835	
TIL07_FC6162DAAXX.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	938	771	0.09771796	0.09771796	0.04538932	2.152884	
TIL09_FC61694AAXX.bam	TIL11_FC61694AAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	1143	943	0.09587728	0.09587728	0.04528792	2.117061	
BKN011_ZEAHRFRACDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	723	2179	-0.5017229	-0.5017229	0.03512817	-14.28264	
BKN014_ZEAHRFRADDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	804	1875	-0.399776	-0.399776	0.03748633	-10.66458	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	468	2268	-0.6578947	-0.6578947	0.02986397	-22.02971	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	416	2475	-0.7122103	-0.7122103	0.02620555	-27.17784	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	538	2008	-0.5773763	-0.5773763	0.02979128	-19.38071	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	519	2085	-0.6013825	-0.6013825	0.03173853	-18.94803	
BKN026_ZEAHRFRANDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	625	1572	-0.4310423	-0.4310423	0.03679087	-11.71601	
BKN027_ZEAHRFRAODIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	673	1898	-0.4764683	-0.4764683	0.03548689	-13.4266	
BKN033_ZEAHRFRATDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	762	1654	-0.3692053	-0.3692053	0.04139279	-8.919557	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	591	1913	-0.5279553	-0.5279553	0.03347417	-15.77202	
TIL01_435BCAAXX.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	794	826	-0.01975309	-0.01975309	0.04032121	-0.4898932	
TIL03.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	976	1578	-0.2357087	-0.2357087	0.04265301	-5.526192	
TIL04-TIP454.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	770	1214	-0.2237903	-0.2237903	0.0435535	-5.138286	
TIL07_FC6162DAAXX.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	878	1301	-0.1941257	-0.1941257	0.04222089	-4.59786	
TIL09_FC61694AAXX.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	881	1487	-0.2559122	-0.2559122	0.04053959	-6.312648	
TIL11_FC61694AAXX.bam	TIL15_FC6144GAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	615	1322	-0.3649974	-0.3649974	0.04031425	-9.053807	
BKN011_ZEAHRFRACDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	411	853	-0.3496835	-0.3496835	0.04778284	-7.318183	
BKN014_ZEAHRFRADDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	582	799	-0.1571325	-0.1571325	0.04950431	-3.174118	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	281	925	-0.5339967	-0.5339967	0.04372758	-12.2119	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	251	1011	-0.6022187	-0.6022187	0.03976599	-15.14406	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	371	819	-0.3764706	-0.3764706	0.04498821	-8.368205	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	302	819	-0.4611954	-0.4611954	0.0470914	-9.793623	
BKN026_ZEAHRFRANDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	435	689	-0.2259786	-0.2259786	0.04963731	-4.552596	
BKN027_ZEAHRFRAODIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	477	847	-0.2794562	-0.2794562	0.04977381	-5.614523	
